Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name,Electric-Only Range,PHEV Type,Notes,Drivetrain
12173,41,1,237,29,Model X 75D,2019,91,95,93,,,,Auto,e-motor,193 kW electric motor (X2),,"193 kW electric motor (X2);
250 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,238,,,
12256,41,1,237,29,Model X Long Range,2019,99,93,96,,,,Auto,e-motor,"193, 205, 375 kW electric motor",,"193, 205, and 375 kW electric motors;
250 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,325,,,
12175,41,1,237,29,Model X P100D,2019,83,89,85,,,,Auto,e-motor,193 kW and 375 kW electric motor,,"193 kW and 375 kW electric motor;
250 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,289,,,
12257,41,1,237,29,"Model X Performance (22"" Wheels)",2019,80,77,79,,,,Auto,e-motor,"193, 205, 375 kW electric motor",,"193, 205, and 375 kW electric motors;
250 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,270,,,
12050,45,9,221,27,Avalon Hybrid,2019,,,,43,43,43,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12051,45,9,221,27,Avalon Hybrid XLE,2019,,,,43,44,44,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12157,45,9,221,27,Camry Hybrid LE,2019,,,,51,53,52,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12158,45,9,221,27,Camry Hybrid XLE/SE,2019,,,,44,47,46,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12159,45,9,221,27,Highlander Hybrid AWD,2019,,,,29,27,28,Auto,SI,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12160,45,9,221,27,Highlander Hybrid AWD LE Plus,2019,,,,30,28,29,Auto,SI,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12191,45,9,221,27,Prius,2019,,,,54,50,52,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12192,45,9,221,27,Prius AWD,2019,,,,52,48,50,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12161,45,9,221,27,Prius c,2019,,,,48,43,46,Auto,SI,1.5L,4,1.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12193,45,9,221,27,Prius Eco,2019,,,,58,53,56,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12195,57,1,221,27,Prius Prime,2019,,,133,55,53,54,Auto,,1.8L,4,"1.8L I4;
23 & 53 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,25,Blended,,
12233,45,9,221,29,RAV4 Hybrid AWD,2019,,,,41,38,40,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
12105,41,1,347,27,e-Golf,2019,126,111,119,,,,Auto,e-motor,100 kW electric motor,,"100 kW electric motor;
111 Ah battery",Volkswagen,http://www.vw.com,Sedan/Wagon,ELEC,Electric,Dedicated,125,,,
12242,57,9,395,27,S60 AWD,2019,,,74,29,34,31,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,22,Blended,,
12071,57,9,395,27,S90 AWD,2019,,,71,26,33,29,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,21,Blended,,
12072,57,9,395,29,XC60 AWD,2019,,,58,25,28,26,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,17,Blended,,
12073,57,9,395,29,XC90 AWD,2019,,,58,24,27,25,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motors",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,17,Blended,,
11978,45,1,365,29,MDX AWD,2018,,,,26,27,,Auto,SI,3.0L,6,3.0L V6,Acura,http://www.acura.com/,SUV,HYBR,Hybrid Electric,Dedicated,,,,
11967,45,9,365,27,NSX Hybrid,2018,,,,21,22,,Auto,SI,3.5L,6,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11903,45,9,365,27,RLX Hybrid,2018,,,,28,29,,Auto,SI,3.5L,6,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11936,57,9,377,27,A3 e-tron,2018,83,,,34,39,,Auto,SI,1.4L,4,"1.4L I4;
80 kW electric motor",Audi,http://progress.audiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11937,57,9,211,27,330e,2018,71,,,28,34,,Auto,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11938,57,9,211,27,530e,2018,72,,,28,34,,Auto,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11939,57,9,211,27,530e xDrive,2018,67,,,27,31,,Auto,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11940,57,9,211,27,740e xDrive,2018,64,,,25,29,,Auto,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11975,41,1,211,27,I3 (94 Ah) ,2018,129,106,,,,,Auto,e-motor,125 kW electric motor,,"125 kW electric motor;
94 Ah battery",BMW,www.bmwusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11969,57,9,211,27,I3 (94Ah) with Range Extender,2018,109,,,36,33,,Auto,SI,0.6L,,"0.6L I2;
125 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11976,41,1,211,27,I3s (94 Ah) ,2018,126,99,,,,,Auto,e-motor,125 kW electric motor,,"125 kW electric motor;
94 Ah battery",BMW,www.bmwusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11970,57,9,211,27,I3s (94Ah) with Range Extender,2018,109,,,36,33,,Auto,SI,0.6L,,"0.6L I2;
125 kW electric motor",BMW,www.bmwusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11941,57,9,211,29,X5 xDrive40e,2018,56,,,23,25,,Auto,SI,2.0L,4,"2.0L I4;
83 kW electric motor",BMW,www.bmwusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11904,45,9,235,27,LaCrosse Hybrid,2018,,,,25,35,,Auto,SI,2.5L,4,2.5L I4,Buick,http://www.buick.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12218,41,1,410,27,e6,2018,73,71,,,,,Auto,e-motor,75 kW electric motor,,"75 kW electric motor; 
270 Ah battery",BYD Motors,http://www.byd.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11942,57,9,231,27,CT6 Plug-In,2018,62,,,23,29,,Auto,SI,2.0L,4,"2.0L I4;
59 kW & 61 kW electric motor",Cadillac,http://www.cadillac.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11841,41,1,215,27,Bolt EV,2018,128,110,,,,,,e-motor,150 kW electric motor,,"150 kW electric motor;
171 Ah battery",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11906,45,9,215,25,C15 Silverado 2WD,2018,,,,18,24,,Auto,SI,5.3L,8,5.3L V8,Chevrolet,http://www.chevrolet.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,
11907,45,9,215,25,K15 Silverado 4WD,2018,,,,16,21,,Auto,SI,5.3L,8,5.3L V8,Chevrolet,http://www.chevrolet.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,
11905,45,9,215,27,Malibu Hybrid,2018,,,,49,43,,Auto,SI,1.8L,4,1.8L I4,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11943,57,9,215,27,Volt,2018,106,,,43,42,,Auto,SI,1.5L,4,"1.5L I4;
48 kW & 87 kW electric motor",Chevrolet,http://www.chevrolet.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11944,57,9,223,9,Pacifica PHEV,2018,84,,,32,33,,Auto,SI,3.6L,6,"3.6L V6;
89 kW electric motor",Chrysler,http://www.chrysler.com,Van,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11990,41,1,379,27,500e,2018,121,103,,,,,Auto,e-motor,82 kW electric motor,,"82 kW electric motor;
63 Ah battery",Fiat,http://www.fiatusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11908,45,9,219,27,C-MAX Hybrid FWD,2018,,,,42,38,,,SI,2.0L,,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11996,57,9,219,25,F-150,2018,,,,,,,,,"2.7L, 3.3L",6,"2.7L V6, 3.3L V6;
XL Hybrids drive system",Ford,https://www.ford.com,Pickup,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11842,41,1,219,27,Focus Electric FWD,2018,118,96,,,,,Auto,e-motor,107 kW electric motor,,"107 kW electric motor;
105 Ah battery",Ford,https://www.ford.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11945,57,9,219,27,Fusion Energi Plug in Hybrid,2018,97,,,43,41,,Auto,SI,2.0L,4,"2.0L I4;
68 kW electric motor",Ford,https://www.ford.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11909,45,9,219,27,Fusion Hybrid FWD,2018,,,,43,41,,Auto,SI,2.0L,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11910,45,9,213,25,Sierra 15 Hybrid 2WD,2018,,,,18,24,,Auto,SI,5.3L,8,5.3L V8,GMC,http://www.gmc.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,
11911,45,9,213,25,Sierra 15 Hybrid 4WD,2018,,,,16,21,,Auto,SI,5.3L,8,5.3L V8,GMC,http://www.gmc.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,
11994,45,9,209,27,Accord Hybrid,2018,,,,47,47,,Auto,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11991,41,1,209,27,Clarity,2018,126,103,,,,,Auto,e-motor,120 kW electric motor,,"120 kW electric motor; 
82 Ah battery",Honda,http://automobiles.honda.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11946,57,9,209,27,Clarity PHEV,2018,110,,,44,40,,Auto,SI,1.5L,4,"1.5L I4;
135 kW electric motor",Honda,http://automobiles.honda.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11913,45,9,351,27,Ioniq,2018,,,,55,54,,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11914,45,9,351,27,Ioniq Blue,2018,,,,57,59,,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11844,41,1,351,27,Ioniq Electric,2018,150,122,,,,,Auto,e-motor,88 kW electric motor,,"88 kW electric motor;
78 Ah battery",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11947,57,9,351,27,Ioniq Plug-in Hybrid,2018,119,,,53,52,,Auto,SI,1.6L,4,"1.6L I4;
32 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11986,45,9,351,27,Sonata Hybrid,2018,,,,39,44,,Auto,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11987,45,9,351,27,Sonata Hybrid SE,2018,,,,40,46,,Auto,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
12026,57,9,351,27,Sonata Plug-in Hybrid,2018,99,,,37,42,,Auto,SI,2.0L,4,"2.0L I4;
50 kW electric motor",Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11915,45,9,359,27,Q50 Hybrid,2018,,,,27,32,,Auto,SI,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11916,45,9,359,27,Q50 Hybrid AWD,2018,,,,26,30,,Auto,SI,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11917,45,9,359,27,Q70 Hybrid,2018,,,,28,33,,Auto,SI,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11949,57,9,424,27,Revero,2018,60,,,20,21,,Auto,SI,2.0L,4,"2.0L I4;
150 kW & 150 kW electric motor",Karma,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11918,45,9,361,27,Niro,2018,,,,51,46,,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11919,45,9,361,27,Niro FE,2018,,,,52,49,,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11971,57,9,361,27,Niro Plug-in Hybrid,2018,105,,,48,44,,Auto,SI,1.6L,4,"1.6L I4;
32 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11920,45,9,361,27,Niro Touring,2018,,,,46,40,,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11921,45,9,361,27,Optima Hybrid,2018,,,,39,46,,Auto,SI,2.0L,4,2.0L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11948,57,9,361,27,Optima Plug-In Hybrid,2018,103,,,38,43,,Auto,SI,2.0L,4,"2.0L I4;
50 kW electric motor",Kia,http://www.kia.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11845,41,1,361,27,Soul,2018,124,93,,,,,Auto,e-motor,81 kW electric motor,,"81 kW electric motor;
80 Ah battery",Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11923,45,9,243,27,ES 300h,2018,,,,40,39,,Auto,SI,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11924,45,9,243,27,GS 450h,2018,,,,29,34,,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11922,45,9,243,27,LC 500h,2018,,,,26,35,,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11989,45,9,243,27,LS 500h,2018,,,,25,33,,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11981,45,9,243,27,LS 500h AWD,2018,,,,23,31,,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11925,45,9,243,27,NX 300h AWD,2018,,,,33,30,,Auto,SI,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11968,45,9,243,29,RX 450h AWD,2018,,,,31,28,,Auto,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11995,45,9,243,29,RX 450h  L AWD,2018,,,,28,29,,Auto,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11926,45,9,227,27,MKZ Hybrid FWD,2018,,,,41,38,,Auto,SI,2.0L,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11973,57,1,239,27,C350e,2018,56,,,28,32,,Auto,SI,2.0L ,4,"2.0L I4;
60 kW electric motor",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,,,,
11984,57,1,239,29,GLC 350e 4MATIC,2018,74,,,24,27,,Auto,SI,2.0L ,4,"2.0L I4;
60 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,Dedicated,,,,
11950,57,9,239,29,GLE550e,2018,69,,,20,23,,Auto,SI,3.0L,6,"3.0L V6;
85 kW electric motor",Mercedes-Benz,https://www.mbusa.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11951,57,9,425,27,Cooper SE Countryman ALL4,2018,65,,,28,27,,Auto,SI,1.5L,3,"1.5L I3;
65 kW electric motor",Mini,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11972,57,9,263,29,Outlander PHEV,2018,74,,,25,26,,Auto,SI,2.0L,4,"2.0L I4;
60 kW electric motor",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11974,41,9,217,27,Leaf,2018,125,100,,,,,Auto,e-motor,110 kW electric motor,,"110 kW electric motor;
115 Ah battery",Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Hybrid Electric,,,,
11927,45,9,217,29,Rogue AWD Hybrid,2018,,,,31,34,,Auto,SI,2.0L,4,2.0L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11928,45,9,217,29,Rogue FWD Hybrid,2018,,,,33,35,,Auto,SI,2.0L,4,2.0L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11997,57,9,391,29,Cayenne S e-Hybrid,2018,47,,,21,24,,Auto,SI,3.0L ,6,"3.0L V6;
70 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
12027,57,9,391,27,Panamera 4 e-Hybrid,2018,46,,,20,25,,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
12028,57,9,391,27,Panamera 4 e-Hybrid Executive,2018,46,,,20,25,,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11998,57,9,391,27,Panamera 4 e-Hybrid ST,2018,46,,,20,25,,Auto,SI,2.9L,6,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11999,57,9,391,27,Panamera Turbo S e-Hybrid,2018,49,,,19,23,,Auto,SI,4.0L,6,"4.0L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
12000,57,9,391,27,Panamera Turbo S e-Hybrid Executive,2018,49,,,19,23,,Auto,SI,4.0L,6,"4.0L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
12001,57,9,391,27,Panamera Turbo S e-Hybrid ST,2018,49,,,19,23,,Auto,SI,4.0L,6,"4.0L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11849,41,1,381,27,fortwo electric drive convertable,2018,112,91,,,,,Auto,e-motor,60 kW electric motor,,"60 kW electric motor;
51 Ah battery",smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11847,41,1,381,27,fortwo electric drive coupe,2018,124,94,,,,,Auto,e-motor,60 kW electric motor,,"60 kW electric motor;
51 Ah battery",smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11966,41,1,237,27,Model 3 Long Range,2018,136,123,,,,,Auto,e-motor,211 kW electric motor,,"211 kW electric motor;
230 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
12057,41,1,237,27,Model 3 Long Range AWD,2018,120,112,,,,,Auto,e-motor,147 kW and 188 kW electric motor,,"147 kW and 188 kW electric motors; 
230 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
12058,41,1,237,27,Model 3 Long Range AWD Performance,2018,120,112,,,,,Auto,e-motor,147 kW and 188 kW electric motor,,"147 kW and 211 kW electric motors;
230 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11965,41,1,237,27,Model S 75 kWh,2018,97,100,,,,,Auto,e-motor,270 kW electric motor,,"270 kW electric motor;
245 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11964,41,1,237,27,Model S AWD - 100D,2018,101,102,,,,,Auto,e-motor,193 kW electric motor (X2),,"193 kW electric motor (X2);
245 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11962,41,1,237,27,Model S AWD - 75D,2018,102,105,,,,,Auto,e-motor,193 kW electric motor (X2),,"193 kW electric motor (X2);
245 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11963,41,1,237,27,Model S AWD - P100D,2018,92,105,,,,,Auto,e-motor,193 kW and 375 kW electric motor,,"193 kW and 375 kW electric motors;
245 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,Sedan/Wagon,ELEC,Electric,Dedicated,,,,
11959,41,1,237,29,Model X AWD - 100D,2018,86,89,,,,,Auto,e-motor,193 kW electric motor (X2),,"193 kW electric motors (X2);
250 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,,,,
11958,41,1,237,29,Model X AWD - 75D,2018,91,95,,,,,Auto,e-motor,193 kW electric motor (X2),,"193 kW electric motor (X2);
250 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,,,,
11961,41,1,237,29,Model X AWD - P100D,2018,83,89,,,,,Auto,e-motor,193 kW and 375 kW electric motor,,"193 kW and 375 kW electric motors;
250 Ah battery",Tesla,http://www.teslamotors.com/design/gallery-body.php,SUV,ELEC,Electric,Dedicated,,,,
11929,45,9,221,27,Avalon Hybrid,2018,,,,40,39,,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11930,45,9,221,27,Camry Hybrid LE,2018,,,,52,53,,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11931,45,9,221,27,Camry Hybrid XLE/SE,2018,,,,44,47,,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11982,45,9,221,29,Highlander Hybrid AWD,2018,,,,29,27,,Auto,SI,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11983,45,9,221,29,Highlander Hybrid AWD LE Plus,2018,,,,30,28,,Auto,SI,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11932,45,9,221,27,Prius,2018,,,,54,50,,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11934,45,5,221,27,Prius c,2018,,,,48,43,,Auto,SI,1.5L,4,1.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Flexible Fuel,,,,
11933,45,9,221,27,Prius Eco,2018,,,,58,53,,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,
11985,57,1,221,27,Prius Prime,2018,,,133,55,53,54,Auto,,1.8L,4,"1.8L I4;
53 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Dedicated,25,Blended,,
11935,45,9,221,29,RAV4 Hybrid AWD,2018,,,,34,30,,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,
11952,57,9,395,27,S90 AWD,2018,71,,,26,33,,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motor",Volvo,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
11953,57,9,395,29,XC60 AWD,2018,59,,,26,28,,Auto,SI,2.0L,4,"2.0L I4;
34 & 65 kW electric motor",Volvo,,SUV,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,
